Code,Country,GDP,Region,Group Type,Income Level,Fatalities,Wounded,Latitude,Longitude,Casualties,Group Name
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,0.0,7.872389,8.090934,2.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,0.0,8.244739,8.803013,2.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,0.0,8.185044,8.561114,4.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,7.671608,9.011677,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,7.0,0.0,7.809607,9.476858,7.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,3.0,0.0,7.562778,9.313056,3.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,8.189599,8.574903,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,13.0,0.0,11.922455,6.016885,13.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,13.0,0.0,11.924742,6.064663,13.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,25.0,0.0,7.930313,9.812494,25.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,3.0,,8.185044,8.561114,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,,8.426039,8.25804,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,2.0,8.296855,9.123375,3.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,7.598689,9.278558,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,1.0,8.185044,8.561114,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,0.0,7.718891,8.469893,2.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,0.0,7.598689,9.278558,2.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,6.0,0.0,9.066605,11.38334,6.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,8.0,2.0,8.185044,8.561114,10.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,2.0,8.233333,8.8,6.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,2.0,8.177076,8.752406,3.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,5.0,8.266667,9.016667,6.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,7.598689,9.278558,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,9.0,,7.598689,9.278558,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,3.0,2.0,8.35198,8.706227,5.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,2.0,8.296725,8.99705,4.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,7.0,2.0,8.231345,9.137394,9.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,6.0,1.0,8.186385,8.288242,7.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,7.0,0.0,8.162604,8.716683,7.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,0.0,8.344527,8.704075,0.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,,7.998056,8.445556,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,7.58384,9.3956,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,0.0,9.871983,8.761042,4.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,7.966667,8.9,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,,7.737222,9.069167,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,,7.653895,9.015069,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,,7.58,9.083889,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,,7.656965,9.030872,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,,7.667341,9.008779,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,,7.781434,8.961821,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,7.663333,9.218911,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,6.0,0.0,7.967802,7.256531,6.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,7.931424,7.10364,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,0.0,7.757762,7.014187,5.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,8.606904,8.557232,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,16.0,0.0,7.444978,8.396494,16.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,15.0,0.0,8.033326,8.688658,15.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,3.0,,7.669997,9.024702,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,7.920682,8.691263,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,7.0,0.0,8.220955,9.133784,7.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,19.0,,7.954114,8.748117,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,8.0,,7.799444,8.188056,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,7.0,0.0,7.598689,9.278558,7.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,10.0,16.0,7.954114,8.748117,26.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,,9.453611,11.836389,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,,9.453611,11.836389,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,,9.381944,11.623056,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,3.0,,9.453611,11.836389,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,,8.150144,8.800449,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,,8.233333,8.566667,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,58.0,,10.909022,6.569746,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,,7.954114,8.748117,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,8.022634,5.826697,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,7.87373,5.940971,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,6.0,4.0,7.572493,8.596829,10.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,,7.774444,9.289722,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,,7.682715,9.190256,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,,7.682715,9.190256,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,,7.682715,9.190256,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,,7.682715,9.190256,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,,7.533333,9.377778,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,7.818611,9.245278,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,0.0,7.65915,8.388598,2.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,4.0,8.893611,11.359444,4.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,1.0,7.732152,8.539144,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,0.0,9.437901,8.75696,2.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,1.0,7.954114,8.748117,3.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,,7.954114,8.748117,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,15.0,,11.917067,5.983258,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,18.0,,9.562553,8.968701,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,3.0,6.371389,6.562325,3.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,6.367815,6.50156,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,5.0,6.317286,6.474818,5.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,7.0,6.0,6.572421,9.564399,13.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,9.0,8.429844,10.529612,13.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,,7.7475,9.197778,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,8.0,,7.954114,8.748117,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,,7.752294,9.12348,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,,7.598689,9.278558,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,,7.598689,9.278558,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,,7.674592,4.251281,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,1.0,10.097606,8.792184,3.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,8.378267,8.772901,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,9.568435,7.435431,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,0.0,9.545501,8.895677,4.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,21.0,,9.452222,12.063056,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,10.0,1.0,9.562553,8.968701,11.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,10.0,1.0,9.412416,8.814226,11.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,10.0,1.0,9.413293,8.859404,11.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,10.0,1.0,9.562553,8.968701,11.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,10.0,1.0,9.562553,8.968701,11.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,9.0,1.0,9.562553,8.968701,10.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,9.0,0.0,9.562553,8.968701,9.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,9.0,0.0,9.562553,8.968701,9.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,9.0,0.0,9.562553,8.968701,9.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,6.0,0.0,9.381999,9.145615,6.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,0.0,9.556508,8.952489,4.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,0.0,7.69921,9.172178,0.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,0.0,7.69921,9.172178,0.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,3.0,1.0,7.69921,9.172178,4.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,9.455194,11.88744,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,9.463727,11.908174,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,9.463727,11.908174,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,9.456319,11.959787,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,9.521884,11.834202,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,8.005492,10.260013,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,7.996101,10.557464,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,8.99,11.783889,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,8.005492,10.260013,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,,9.184782,11.583497,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,6.0,0.0,8.827901,11.107453,6.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,1.0,7.026092,6.063344,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,3.0,0.0,9.85178,8.684555,3.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,7.0,1.0,9.579515,8.952867,8.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,1.0,9.499856,8.950325,2.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,9.573345,8.951174,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,9.573345,8.951174,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,9.549043,8.851921,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,9.56187,8.969539,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,9.517475,8.900296,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,9.56187,8.969539,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,9.562553,8.968701,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,,9.577977,9.048856,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,0.0,9.562553,8.968701,0.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,9.467346,11.955671,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,6.417291,6.490315,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,11.0,12.0,9.841068,8.913252,23.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,9.725156,9.00823,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,0.0,9.561358,8.969606,5.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,2.0,9.562553,8.968701,4.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,,9.477852,11.986773,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,35.0,,9.381572,11.622981,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,,9.477591,11.993628,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,,9.479938,11.997301,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,,9.469879,11.991272,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,0.0,9.672542,8.779624,2.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,3.0,0.0,9.142426,11.342221,3.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,religious,Lower Middle,0.0,8.0,12.037851,13.916551,8.0,Muslim extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,14.0,4.0,9.928779,8.867958,18.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,3.0,9.914001,8.89149,4.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,19.0,4.0,9.849422,8.683222,23.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,4.0,,10.067739,8.783909,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,0.0,7.966202,8.698093,2.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,2.0,6.254657,6.205961,2.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,8.570515,8.308844,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,0.0,5.78931,6.103694,0.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,,7.775121,7.015668,,Bassa Kwomu extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,6.0,7.556196,5.799822,6.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,0.0,10.264434,7.134452,0.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,,7.267951,5.466659,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,7.760983,4.89641,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,0.0,7.189239,5.585668,0.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,7.267164,5.321997,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,0.0,1.0,7.37589,5.723341,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,,,5.85174,6.416964,,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,7.713829,9.317236,1.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,2.0,9.562553,8.968701,7.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,5.0,2.0,9.5856,8.940142,7.0,Fulani extremists
NGA,Nigeria,2027.77797925505,Sub-Saharan Africa,ethnic,Lower Middle,2.0,0.0,9.594261,8.964788,2.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,2.0,0.0,5.788824,6.100338,2.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,3.0,0.0,5.838492,6.158714,3.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,2.0,,9.614603,8.39358,,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,3.0,0.0,9.398333,12.364167,3.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,2.0,0.0,9.455541,12.152552,2.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,2.0,0.0,9.455541,12.152552,2.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,3.0,,9.835,8.406111,,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,0.0,0.0,,,0.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,,,7.069948,3.677476,,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,,,,,,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,,,7.55,6.233333,,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,7.0,,9.491944,8.272778,,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,7.0,0.0,10.34385,8.280515,7.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,7.0,0.0,9.632177,8.503456,7.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,6.0,0.0,9.632177,8.503456,6.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,6.0,0.0,7.444978,8.396494,6.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,6.274538,6.312276,1.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,7.0,,7.322494,9.17315,,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,7.0,,9.296502,6.779369,,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,1.0,2.0,6.492222,5.884444,3.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,0.0,0.0,6.218424,7.649751,0.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,73.0,,7.500429,9.606221,,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,5.470436,5.835384,1.0,Ijaw extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,3.0,6.0,6.273316,6.260165,9.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,10.0,,5.278621,7.967641,,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,4.0,0.0,6.912555,9.456155,4.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,8.0,0.0,6.820111,9.523894,8.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,12.0,3.0,9.433333,8.166667,15.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,1.0,0.0,5.789504,6.102383,1.0,Fulani extremists
NGA,Nigeria,1968.56473841262,Sub-Saharan Africa,ethnic,Lower Middle,4.0,0.0,5.789574,6.104916,4.0,Fulani extremists
